Symbol,Tag,Strike,Real,Barone-Adesi Whaley,Bjerksund-Stensland,FDAmerican,Cox-Ross-Rubenstein,Jarrow-Rudd,Equal Probabilities,Trigeorgis,Tian,Leisen-Reimer
CVX,CVX160617C00070000,70,32.4,30.719,30.719,30.719,30.719,30.719,30.719,30.719,30.719,30.719
CVX,CVX160617C00072500,72.5,29.8,28.221,28.221,28.221,28.221,28.221,28.221,28.221,28.221,28.221
CVX,CVX160617C00075000,75,27.5,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724
CVX,CVX160617C00077500,77.5,25.05,23.226,23.226,23.226,23.226,23.226,23.226,23.226,23.226,23.226
CVX,CVX160617C00080000,80,20.87,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729
CVX,CVX160617C00082500,82.5,17.65,18.231,18.231,18.231,18.231,18.231,18.231,18.231,18.231,18.231
CVX,CVX160617C00085000,85,15.18,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734
CVX,CVX160617C00087000,87,14.1,13.736,13.736,13.736,13.736,13.736,13.736,13.736,13.736,13.736
CVX,CVX160617C00087500,87.5,14.3,13.236,13.236,13.236,13.236,13.236,13.236,13.236,13.236,13.236
CVX,CVX160617C00090000,90,9.95,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739
CVX,CVX160617C00091500,91.5,10.2,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24,9.24
CVX,CVX160617C00092000,92,10.35,8.741,8.741,8.741,8.741,8.741,8.741,8.741,8.741,8.741
CVX,CVX160617C00092500,92.5,9.5,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241
CVX,CVX160617C00095000,95,5.35,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744
CVX,CVX160617C00096500,96.5,4.15,4.245,4.245,4.245,4.245,4.245,4.245,4.245,4.245,4.245
CVX,CVX160617C00097000,97,3.9,3.746,3.746,3.746,3.746,3.746,3.746,3.746,3.746,3.746
CVX,CVX160617C00097500,97.5,3.55,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246
CVX,CVX160617C00098000,98,2.9,2.747,2.747,2.747,2.747,2.747,2.747,2.747,2.747,2.747
CVX,CVX160617C00098500,98.5,2.85,2.247,2.247,2.247,2.247,2.247,2.247,2.247,2.247,2.247
CVX,CVX160617C00099000,99,2.46,1.748,1.748,1.748,1.748,1.748,1.748,1.748,1.748,1.748
CVX,CVX160617C00099500,99.5,2.1,1.248,1.248,1.248,1.248,1.248,1.248,1.248,1.248,1.248
CVX,CVX160617C00100000,100,1.72,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX160617C00101000,101,1.16,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00102000,102,0.73,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00103000,103,0.42,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00104000,104,0.23,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00105000,105,0.11,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00106000,106,0.06,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00107000,107,0.15,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00108000,108,0.08,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00110000,110,0.02,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00115000,115,0.01,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00120000,120,0.01,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00125000,125,0.01,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00130000,130,0.12,0,0,0,0,0,0,0,0,0
CVX,CVX160617C00135000,135,0.01,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00090000,90,11.64,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739
CVX,CVX160624C00092000,92,9.88,8.741,8.741,8.741,8.741,8.741,8.741,8.741,8.741,8.741
CVX,CVX160624C00095000,95,6.61,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744
CVX,CVX160624C00096000,96,5.75,4.745,4.745,4.745,4.745,4.745,4.745,4.745,4.745,4.745
CVX,CVX160624C00097500,97.5,4.65,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246
CVX,CVX160624C00098000,98,3.9,2.747,2.747,2.747,2.747,2.747,2.747,2.747,2.747,2.747
CVX,CVX160624C00098500,98.5,3.6,2.247,2.247,2.247,2.247,2.247,2.247,2.247,2.247,2.247
CVX,CVX160624C00099000,99,4.1,1.748,1.748,1.748,1.748,1.748,1.748,1.748,1.748,1.748
CVX,CVX160624C00099500,99.5,2.36,1.248,1.248,1.248,1.248,1.248,1.248,1.248,1.248,1.248
CVX,CVX160624C00100000,100,2.13,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX160624C00101000,101,1.59,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00102000,102,1.06,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00103000,103,0.58,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00104000,104,0.43,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00105000,105,0.22,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00106000,106,0.23,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00107000,107,0.1,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00108000,108,0.23,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00109000,109,0.25,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00110000,110,0.09,0,0,0,0,0,0,0,0,0
CVX,CVX160624C00111000,111,0.23,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00094000,94,8.51,6.743,6.743,6.743,6.743,6.743,6.743,6.743,6.743,6.743
CVX,CVX160701C00095500,95.5,6,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244,5.244
CVX,CVX160701C00096000,96,6.81,4.745,4.745,4.745,4.745,4.745,4.745,4.745,4.745,4.745
CVX,CVX160701C00099000,99,4,1.748,1.748,1.748,1.748,1.748,1.748,1.748,1.748,1.748
CVX,CVX160701C00099500,99.5,4.13,1.248,1.248,1.248,1.248,1.248,1.248,1.248,1.248,1.248
CVX,CVX160701C00100000,100,2.29,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX160701C00101000,101,1.96,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00102000,102,1.4,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00103000,103,0.92,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00104000,104,0.64,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00105000,105,0.43,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00106000,106,0.25,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00107000,107,0.2,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00108000,108,0.27,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00109000,109,0.25,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00110000,110,0.11,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00111000,111,0.06,0,0,0,0,0,0,0,0,0
CVX,CVX160701C00112000,112,0.08,0,0,0,0,0,0,0,0,0
CVX,CVX160708C00098500,98.5,3.44,2.247,2.247,2.247,2.247,2.247,2.247,2.247,2.247,2.247
CVX,CVX160708C00100000,100,2.68,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX160708C00101000,101,2.09,0,0,0,0,0,0,0,0,0
CVX,CVX160708C00102000,102,1.72,0,0,0,0,0,0,0,0,0
CVX,CVX160708C00103000,103,1.18,0,0,0,0,0,0,0,0,0
CVX,CVX160708C00105000,105,0.57,0,0,0,0,0,0,0,0,0
CVX,CVX160708C00106000,106,0.33,0,0,0,0,0,0,0,0,0
CVX,CVX160708C00107000,107,0.3,0,0,0,0,0,0,0,0,0
CVX,CVX160708C00109000,109,0.16,0,0,0,0,0,0,0,0,0
CVX,CVX160715C00075000,75,26.25,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724
CVX,CVX160715C00090000,90,11.58,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739
CVX,CVX160715C00092500,92.5,8.1,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241
CVX,CVX160715C00095000,95,6.2,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744
CVX,CVX160715C00097500,97.5,4.59,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246
CVX,CVX160715C00100000,100,2.99,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX160715C00105000,105,0.77,0,0,0,0,0,0,0,0,0
CVX,CVX160715C00110000,110,0.1,0,0,0,0,0,0,0,0,0
CVX,CVX160715C00115000,115,0.05,0,0,0,0,0,0,0,0,0
CVX,CVX160715C00120000,120,0.01,0,0,0,0,0,0,0,0,0
CVX,CVX160715C00130000,130,0.01,0,0,0,0,0,0,0,0,0
CVX,CVX160722C00098000,98,4.11,2.747,2.747,2.747,2.747,2.747,2.747,2.747,2.747,2.747
CVX,CVX160722C00099000,99,3.64,1.748,1.748,1.748,1.748,1.748,1.748,1.748,1.748,1.748
CVX,CVX160722C00100000,100,3.13,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX160722C00101000,101,2.6,0,0,0,0,0,0,0,0,0
CVX,CVX160722C00102000,102,2.12,0,0,0,0,0,0,0,0,0
CVX,CVX160722C00103000,103,1.6,0,0,0,0,0,0,0,0,0
CVX,CVX160722C00105000,105,0.97,0,0,0,0,0,0,0,0,0
CVX,CVX160722C00106000,106,0.72,0,0,0,0,0,0,0,0,0
CVX,CVX160819C00085000,85,15.95,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734
CVX,CVX160819C00090000,90,11.38,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739
CVX,CVX160819C00095000,95,7.55,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744
CVX,CVX160819C00097500,97.5,5.45,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246
CVX,CVX160819C00100000,100,3.9,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX160819C00105000,105,1.57,0,0,0,0,0,0,0,0,0
CVX,CVX160819C00110000,110,0.41,0,0,0,0,0,0,0,0,0
CVX,CVX160819C00115000,115,0.1,0,0,0,0,0,0,0,0,0
CVX,CVX160916C00040000,40,62.36,60.689,60.689,60.689,60.689,60.689,60.689,60.689,60.689,60.689
CVX,CVX160916C00050000,50,52.4,50.699,50.699,50.699,50.699,50.699,50.699,50.699,50.699,50.699
CVX,CVX160916C00060000,60,41.05,40.709,40.709,40.709,40.709,40.709,40.709,40.709,40.709,40.709
CVX,CVX160916C00065000,65,36.7,35.714,35.714,35.714,35.714,35.714,35.714,35.714,35.714,35.714
CVX,CVX160916C00067500,67.5,34.62,33.217,33.217,33.217,33.217,33.217,33.217,33.217,33.217,33.217
CVX,CVX160916C00070000,70,32.09,30.719,30.719,30.719,30.719,30.719,30.719,30.719,30.719,30.719
CVX,CVX160916C00072500,72.5,29.9,28.221,28.221,28.221,28.221,28.221,28.221,28.221,28.221,28.221
CVX,CVX160916C00075000,75,27.4,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724
CVX,CVX160916C00077500,77.5,24.9,23.226,23.226,23.226,23.226,23.226,23.226,23.226,23.226,23.226
CVX,CVX160916C00080000,80,21.9,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729
CVX,CVX160916C00082500,82.5,19.67,18.231,18.231,18.231,18.231,18.231,18.231,18.231,18.231,18.231
CVX,CVX160916C00085000,85,16.95,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734
CVX,CVX160916C00087500,87.5,14.66,13.236,13.236,13.236,13.236,13.236,13.236,13.236,13.236,13.236
CVX,CVX160916C00090000,90,12.5,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739
CVX,CVX160916C00092500,92.5,9.4,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241
CVX,CVX160916C00095000,95,7.55,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744
CVX,CVX160916C00097500,97.5,5.58,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246
CVX,CVX160916C00100000,100,4.2,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX160916C00105000,105,2,0,0,0,0,0,0,0,0,0
CVX,CVX160916C00110000,110,0.7,0,0,0,0,0,0,0,0,0
CVX,CVX160916C00115000,115,0.32,0,0,0,0,0,0,0,0,0
CVX,CVX160916C00120000,120,0.1,0,0,0,0,0,0,0,0,0
CVX,CVX160916C00125000,125,0.02,0,0,0,0,0,0,0,0,0
CVX,CVX161216C00080000,80,22.23,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729
CVX,CVX161216C00085000,85,15.5,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734
CVX,CVX161216C00090000,90,12.1,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739
CVX,CVX161216C00092500,92.5,11.82,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241
CVX,CVX161216C00095000,95,8.75,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744
CVX,CVX161216C00097500,97.5,6.9,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246
CVX,CVX161216C00100000,100,5.67,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX161216C00105000,105,3.3,0,0,0,0,0,0,0,0,0
CVX,CVX161216C00110000,110,1.76,0,0,0,0,0,0,0,0,0
CVX,CVX161216C00115000,115,0.8,0,0,0,0,0,0,0,0,0
CVX,CVX161216C00120000,120,0.48,0,0,0,0,0,0,0,0,0
CVX,CVX161216C00125000,125,0.04,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00040000,40,45.1,60.689,60.689,60.689,60.689,60.689,60.689,60.689,60.689,60.689
CVX,CVX170120C00045000,45,57.34,55.694,55.694,55.694,55.694,55.694,55.694,55.694,55.694,55.694
CVX,CVX170120C00050000,50,52.5,50.699,50.699,50.699,50.699,50.699,50.699,50.699,50.699,50.699
CVX,CVX170120C00055000,55,46.42,45.704,45.704,45.704,45.704,45.704,45.704,45.704,45.704,45.704
CVX,CVX170120C00060000,60,39.19,40.709,40.709,40.709,40.709,40.709,40.709,40.709,40.709,40.709
CVX,CVX170120C00065000,65,35.2,35.714,35.714,35.714,35.714,35.714,35.714,35.714,35.714,35.714
CVX,CVX170120C00070000,70,31,30.719,30.719,30.719,30.719,30.719,30.719,30.719,30.719,30.719
CVX,CVX170120C00072500,72.5,29.9,28.221,28.221,28.221,28.221,28.221,28.221,28.221,28.221,28.221
CVX,CVX170120C00075000,75,27,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724
CVX,CVX170120C00077500,77.5,17.65,23.226,23.226,23.226,23.226,23.226,23.226,23.226,23.226,23.226
CVX,CVX170120C00080000,80,22.75,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729
CVX,CVX170120C00082500,82.5,18.75,18.231,18.231,18.231,18.231,18.231,18.231,18.231,18.231,18.231
CVX,CVX170120C00085000,85,18,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734
CVX,CVX170120C00087500,87.5,15,13.236,13.236,13.236,13.236,13.236,13.236,13.236,13.236,13.236
CVX,CVX170120C00090000,90,13.05,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739
CVX,CVX170120C00092500,92.5,10.95,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241
CVX,CVX170120C00095000,95,9.2,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744
CVX,CVX170120C00097500,97.5,7.5,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246
CVX,CVX170120C00100000,100,6.2,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX170120C00105000,105,3.7,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00110000,110,2.19,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00115000,115,1.02,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00120000,120,0.56,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00125000,125,0.22,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00130000,130,0.15,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00135000,135,0.06,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00140000,140,0.09,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00145000,145,0.03,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00150000,150,0.05,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00155000,155,0.08,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00160000,160,0.03,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00165000,165,0.26,0,0,0,0,0,0,0,0,0
CVX,CVX170120C00170000,170,0.01,0,0,0,0,0,0,0,0,0
CVX,CVX180119C00040000,40,60.39,60.689,60.689,60.689,60.689,60.689,60.689,60.689,60.689,60.689
CVX,CVX180119C00045000,45,40.96,55.694,55.694,55.694,55.694,55.694,55.694,55.694,55.694,55.694
CVX,CVX180119C00050000,50,50.6,50.699,50.699,50.699,50.699,50.699,50.699,50.699,50.699,50.699
CVX,CVX180119C00055000,55,28.75,45.704,45.704,45.704,45.704,45.704,45.704,45.704,45.704,45.704
CVX,CVX180119C00060000,60,40.6,40.709,40.709,40.709,40.709,40.709,40.709,40.709,40.709,40.709
CVX,CVX180119C00065000,65,37.3,35.714,35.714,35.714,35.714,35.714,35.714,35.714,35.714,35.714
CVX,CVX180119C00067500,67.5,33.8,33.217,33.217,33.217,33.217,33.217,33.217,33.217,33.217,33.217
CVX,CVX180119C00070000,70,29.9,30.719,30.719,30.719,30.719,30.719,30.719,30.719,30.719,30.719
CVX,CVX180119C00072500,72.5,15.65,28.221,28.221,28.221,28.221,28.221,28.221,28.221,28.221,28.221
CVX,CVX180119C00075000,75,27,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724,25.724
CVX,CVX180119C00077500,77.5,26.26,23.226,23.226,23.226,23.226,23.226,23.226,23.226,23.226,23.226
CVX,CVX180119C00080000,80,22.12,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729,20.729
CVX,CVX180119C00082500,82.5,22.3,18.231,18.231,18.231,18.231,18.231,18.231,18.231,18.231,18.231
CVX,CVX180119C00085000,85,17.9,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734,15.734
CVX,CVX180119C00087500,87.5,17.93,13.236,13.236,13.236,13.236,13.236,13.236,13.236,13.236,13.236
CVX,CVX180119C00090000,90,15.9,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739,10.739
CVX,CVX180119C00092500,92.5,13.55,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241,8.241
CVX,CVX180119C00095000,95,11.95,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744,5.744
CVX,CVX180119C00097500,97.5,11.5,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246,3.246
CVX,CVX180119C00100000,100,9.25,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
CVX,CVX180119C00105000,105,7.2,0,0,0,0,0,0,0,0,0
CVX,CVX180119C00110000,110,5.02,0,0,0,0,0,0,0,0,0
CVX,CVX180119C00115000,115,3.67,0,0,0,0,0,0,0,0,0
CVX,CVX180119C00120000,120,2.37,0,0,0,0,0,0,0,0,0
CVX,CVX180119C00125000,125,1.54,0,0,0,0,0,0,0,0,0
CVX,CVX180119C00130000,130,1.2,0,0,0,0,0,0,0,0,0
CVX,CVX180119C00135000,135,0.7,0,0,0,0,0,0,0,0,0
CVX,CVX180119C00140000,140,0.2,0,0,0,0,0,0,0,0,0
CVX,CVX180119C00145000,145,0.38,0,0,0,0,0,0,0,0,0
CSCO,CSCO160610C00025000,25,2.95,4.155,4.155,4.155,4.155,4.155,4.155,4.155,4.155,4.155
CSCO,CSCO160610C00025500,25.5,1.58,3.655,3.655,3.655,3.655,3.655,3.655,3.655,3.655,3.655
CSCO,CSCO160610C00026000,26,2.86,3.156,3.156,3.156,3.156,3.156,3.156,3.156,3.156,3.156
CSCO,CSCO160610C00026500,26.5,2.45,2.656,2.656,2.656,2.656,2.656,2.656,2.656,2.656,2.656
CSCO,CSCO160610C00027000,27,2.1,2.157,2.157,2.157,2.157,2.157,2.157,2.157,2.157,2.157
CSCO,CSCO160610C00027500,27.5,1.53,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657
CSCO,CSCO160610C00028000,28,1.15,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158
CSCO,CSCO160610C00028500,28.5,0.69,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658
CSCO,CSCO160610C00029000,29,0.32,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159
CSCO,CSCO160610C00029500,29.5,0.08,0,0,0,0,0,0,0,0,0
CSCO,CSCO160610C00030000,30,0.02,0,0,0,0,0,0,0,0,0
CSCO,CSCO160610C00030500,30.5,0.02,0,0,0,0,0,0,0,0,0
CSCO,CSCO160610C00031000,31,0.01,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00020000,20,7.9,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15
CSCO,CSCO160617C00021000,21,5.7,8.151,8.151,8.151,8.151,8.151,8.151,8.151,8.151,8.151
CSCO,CSCO160617C00022000,22,4.55,7.152,7.152,7.152,7.152,7.152,7.152,7.152,7.152,7.152
CSCO,CSCO160617C00023000,23,5.15,6.153,6.153,6.153,6.153,6.153,6.153,6.153,6.153,6.153
CSCO,CSCO160617C00024000,24,4.25,5.154,5.154,5.154,5.154,5.154,5.154,5.154,5.154,5.154
CSCO,CSCO160617C00025000,25,4.1,4.155,4.155,4.155,4.155,4.155,4.155,4.155,4.155,4.155
CSCO,CSCO160617C00025500,25.5,3.44,3.655,3.655,3.655,3.655,3.655,3.655,3.655,3.655,3.655
CSCO,CSCO160617C00026000,26,3,3.156,3.156,3.156,3.156,3.156,3.156,3.156,3.156,3.156
CSCO,CSCO160617C00027000,27,2.18,2.157,2.157,2.157,2.157,2.157,2.157,2.157,2.157,2.157
CSCO,CSCO160617C00027500,27.5,1.5,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657
CSCO,CSCO160617C00028000,28,1.22,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158
CSCO,CSCO160617C00028500,28.5,0.85,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658
CSCO,CSCO160617C00029000,29,0.42,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159
CSCO,CSCO160617C00029500,29.5,0.18,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00030000,30,0.08,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00030500,30.5,0.02,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00031000,31,0.01,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00031500,31.5,0.02,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00032000,32,0.01,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00033000,33,0.01,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00034000,34,0.02,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00035000,35,0.01,0,0,0,0,0,0,0,0,0
CSCO,CSCO160617C00036000,36,0.01,0,0,0,0,0,0,0,0,0
CSCO,CSCO160624C00025000,25,2.25,4.155,4.155,4.155,4.155,4.155,4.155,4.155,4.155,4.155
CSCO,CSCO160624C00026000,26,2.32,3.156,3.156,3.156,3.156,3.156,3.156,3.156,3.156,3.156
CSCO,CSCO160624C00026500,26.5,2.4,2.656,2.656,2.656,2.656,2.656,2.656,2.656,2.656,2.656
CSCO,CSCO160624C00027000,27,2.09,2.157,2.157,2.157,2.157,2.157,2.157,2.157,2.157,2.157
CSCO,CSCO160624C00027500,27.5,1.67,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657
CSCO,CSCO160624C00028000,28,1.3,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158
CSCO,CSCO160624C00028500,28.5,0.9,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658
CSCO,CSCO160624C00029000,29,0.54,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159
CSCO,CSCO160624C00029500,29.5,0.29,0,0,0,0,0,0,0,0,0
CSCO,CSCO160624C00030000,30,0.14,0,0,0,0,0,0,0,0,0
CSCO,CSCO160624C00030500,30.5,0.08,0,0,0,0,0,0,0,0,0
CSCO,CSCO160624C00031000,31,0.03,0,0,0,0,0,0,0,0,0
CSCO,CSCO160624C00031500,31.5,0.03,0,0,0,0,0,0,0,0,0
CSCO,CSCO160624C00032500,32.5,0.04,0,0,0,0,0,0,0,0,0
CSCO,CSCO160701C00025500,25.5,1.63,3.655,3.655,3.655,3.655,3.655,3.655,3.655,3.655,3.655
CSCO,CSCO160701C00026000,26,1.29,3.156,3.156,3.156,3.156,3.156,3.156,3.156,3.156,3.156
CSCO,CSCO160701C00026500,26.5,2.53,2.656,2.656,2.656,2.656,2.656,2.656,2.656,2.656,2.656
CSCO,CSCO160701C00027000,27,1.45,2.157,2.157,2.157,2.157,2.157,2.157,2.157,2.157,2.157
CSCO,CSCO160701C00027500,27.5,1.64,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657
CSCO,CSCO160701C00028000,28,1.25,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158
CSCO,CSCO160701C00028500,28.5,0.88,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658
CSCO,CSCO160701C00029000,29,0.5,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159
CSCO,CSCO160701C00029500,29.5,0.35,0,0,0,0,0,0,0,0,0
CSCO,CSCO160701C00030000,30,0.16,0,0,0,0,0,0,0,0,0
CSCO,CSCO160701C00030500,30.5,0.07,0,0,0,0,0,0,0,0,0
CSCO,CSCO160708C00025000,25,4,4.155,4.155,4.155,4.155,4.155,4.155,4.155,4.155,4.155
CSCO,CSCO160708C00027500,27.5,1.62,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657,1.657
CSCO,CSCO160708C00028000,28,1.35,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158,1.158
CSCO,CSCO160708C00028500,28.5,0.94,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658
CSCO,CSCO160708C00029000,29,0.62,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159
CSCO,CSCO160708C00029500,29.5,0.34,0,0,0,0,0,0,0,0,0
CSCO,CSCO160708C00030000,30,0.19,0,0,0,0,0,0,0,0,0
CSCO,CSCO160708C00030500,30.5,0.09,0,0,0,0,0,0,0,0,0
CSCO,CSCO160715C00015000,15,12.61,14.145,14.145,14.145,14.145,14.145,14.145,14.145,14.145,14.145
CSCO,CSCO160715C00016000,16,12.53,13.146,13.146,13.146,13.146,13.146,13.146,13.146,13.146,13.146
CSCO,CSCO160715C00018000,18,10.53,11.148,11.148,11.148,11.148,11.148,11.148,11.148,11.148,11.148
